recipe_id,rating,name,n_steps,ingredients,steps,n_ingredients
286409,5,ruby red rocket cocktail,6,"['vodka', 'triple sec', 'ruby red grapefruit juice', 'creme de cassis', 'brown sugar']","['if you would like to garnish the glass , wet the rim of a martini glass with a little of the ruby red grapefruit juice and then dip the rim into the brown sugar', 'in a shaker over ice , combine the ruby red vodka , triple sec , and juice', 'shake to mix and chill', 'strain into the martini glass', 'slowly add the creme de cassis or raspberry liqueur so that it settles on the bottom of the glass', 'serve !']",5
455371,5,fijian passion cocktail,4,"['passion fruit juice', 'pineapple juice', 'dark rum', 'triple sec', 'ice', 'fresh fruit']","['combine juices , rum and triple sec', 'fill blender with crushed ice', 'blend until slushy', 'serve in margarita glasses , garnished with fruit']",6
429561,5,london lemonade martini,2,"['gin', 'lemon juice', 'lime juice', 'cointreau liqueur', 'lemon twist']","['stir or shake all ingredients together and pour into martini glass', 'garnish with lemon twist']",5
93338,5,frozen margaritas,3,"['frozen limeade concentrate', 'tequila', 'triple sec', 'ice']","['add all ingredients into a blender', 'use puree setting until ice is completely crushed', 'wet glass rim with mix and dip in margarita salt']",4
81401,5,sneak up margarita,10,"[""rose's lime juice"", 'kosher salt', 'ice cube', 'lime wedge', 'gold tequila', 'triple sec', 'prepared sweet-and-sour mix', 'margarita mix']","['pour the 1 tablespoon of lime juice onto a saucer', 'spread it around the saucer', 'pour the tablespoon of salt onto another saucer', 'dip a glass into the lime juice and then in the salt', ""you can skip this step if you don't want salt on the rim"", 'place ice cubes into the glass', 'pour the rest of the ingredients into the glass and stir well', 'you can also put the ingredients in a blender and blend well for a frozen / blended margarita', 'garnish with a lime wedge for a nice little touch !', 'cheers !']",8
141333,5,honey girl cocktail,3,"['guava juice', 'pineapple juice', 'vodka', 'frozen sliced strawberries in syrup']","['chill the juices', 'mix all ingredients in a gladd pitcher , over ice if desired', 'garnish with fresh strawberries']",4
284326,5,white lady,3,"['gin', 'cointreau liqueur', 'lemon juice']","['fill a cocktail shaker half with ice', 'add the gin , cointreau , lemon juice', 'shake well , then strain in a cocktail glass']",3
356684,2,carrabba s italian wedding cake martini,2,"['vanilla vodka', 'creme de cacao', 'pineapple juice']","['combine the ingredients in a martini shaker full of ice', 'shake and serve']",3
359506,4,piranha,1,"['vodka', 'creme de cacao', 'cola']","['pour the alcohol into a rocks glass containing plenty of cracked ice and stir vigorously , before adding the cola']",3
215699,5,irish mocha smoothie,2,"['coffee ice cubes', 'coffee frozen yogurt', 'chocolate syrup', 'baileys irish cream', 'milk']","['process all the ingredients in a blender until smooth', 'serve in a tall glass']",5
389475,5,cucumber  kumquat  and mint vodka cocktail,7,"['english cucumber', 'mint leaf', 'kumquat', 'lime juice', 'vodka', 'orange-flavored liqueur', 'club soda', 'ice']","['fill 4 cocktail glasses evenly with the cucumber , mint , and kumquats', 'add 1 teaspoon of superfine sugar to each glass', 'using a muddler , smash the ingredients in each glass slightly to release flavors and juices', 'add 1 tbs lime juice into each glass', 'add crushed ice into each glass filling 3 / 4 full', 'add the vodka , orange liquer , and club soda in order to each glass', 'serve with a wedge of cucumber as a garnish']",8
368021,5,bloated bag of monkey spunk,2,"['bacardi light rum', 'peach schnapps', 'triple sec', 'pineapple juice', 'orange juice']","['shake and strain into a collins glass with ice', 'garnish with cherry']",5
63241,5,orange cherry lemonade,5,"['lemon juice', 'lemons', 'oranges', 'orange juice', 'cherry juice', 'sugar', 'water']","['in a gallon jug , fill container about 1 / 4 full with hot water& add sugar', 'add remaining ingredients , squeezing juice from the lemons& oranges as well', 'cut 1 each lemon& orange into thin slices and add slices into container', 'fill container with cold water , shake , & serve over ice !', '~yummyyyyyy !']",7
369284,5,havana beach,5,"['lime', 'pineapple juice', 'white rum', 'sugar', 'ginger ale', 'lime slice']","['cut the lime into 4 pieces and put in a food processor or blender with the pineapple juice , rum and sugar', 'blend until smooth', 'i suggest to strain the drink into the hurricane glass', 'pour into a hurricane glass or large goblet and top up with dry ginger ale', 'decorate with a lime slice']",6
232501,5,berta,6,"['simple syrup', 'lemon juice', 'tequila', 'ice cube', 'seltzer water']","['to prepare a simple syrup combine equal amounts of sugar and water in a small saucepan', 'heat until the sugar is fully dissolved and the liquid is clear', 'cool and store in a clean container', 'you can use this for other recipes so make a batch', 'to prepare the drink , mix the syrup , tequila juice and ice cubes in a large glass and stir', 'fill the glass to the edge with the seltzer water']",5
30029,5,mimosa hawaiian,4,"['apricot nectar', 'pineapple juice', 'frozen orange juice concentrate', 'water', 'champagne']","['combine first 4 ingredients in a large pitcher', 'stir well', 'chill', 'stir in champagne immediately before serving']",5
422974,4,virgin party margarita,7,"['frozen limeade concentrate', 'frozen orange juice concentrate', 'water', 'ice cube']","['in a 5-gallon sports cooler combine all ingredients except reserve some water', 'stir or shake container to chill', 'if ice all melts add more', 'if too strong add water , but leave on the strong side because ice will continue to dilute over the next few hours', 'makes about 2 1 / 2 gallons', 'just like party margarita recipe , you should serve with lime wedges , a saucer of kosher salt , and 6-oz plastic cups like airlines use', 'lime the rim , touch the rim to the salt , drop the lime into the cup , and dispense']",4
252154,5,limon delight,2,"['bacardi limon', 'sunny delight orange drink']","['using a whiskey sour glass , fill with ice', 'add one shot of the bacardi limon than fill the glass with sunny delight and serve']",2
281565,5,apple pie martini,5,"['vodka', 'goldschlager', 'apple juice', 'cranberry juice', 'apple']","['fill cocktail shaker halfway with ice', 'add in vodka , goldschlager , apple juice , and cranberry juice', 'shake vigorously for 5-10 seconds', 'strain drink into a chilled cocktail glass', 'garnish with apple slice']",5
285088,4,sparkling greyhound,9,"['pink grapefruit', 'sea salt', 'ice', 'vodka', 'grapefruit juice', 'club soda']","['rub rims of 8 martini glasses with 8 grapefruit wedges', 'place sea salt into a shallow dish and dip martini-glass rims in the salt', 'fill martini shaker halfway with crushed ice', 'add 1 / 2 cup vodka and 3 / 4 cup grapefruit juice', 'shake to chill', 'strain evenly into 4 of the martini glasses', 'stir in 2 tablespoons club soda per glass', 'repeat to make 8 drinks', 'garnish glasses with grapefruit wedges']",6
307582,5,authentic cypriot taverna brandy sour cocktail,2,"['brandy', 'lemon cordial', 'bitters', 'lemonade', 'ice']","['add the angostura bitters to a tall glass , and then pour in the brandy followed by the lemon cordial', 'stir before topping up with lemonade or soda water and add plenty of ice']",5
223669,5,dreamsicle,2,"['creme de noyaux', 'orange juice', 'half-and-half']","['combine creme de noyaux , orange juice and half-and-half with ice in a cocktail shaker', 'shake and strain into a cocktail glass , and serve']",3
222567,2,dont drive drink,1,"['carbonated lemon-lime beverage', 'beer', 'gin', 'grenadine']",['mix ingredients and slam it'],4
339046,5,espresso nudge,3,"['brandy', 'creme de cacao', 'espresso', 'water', 'sweetened whipped cream']","['in a 10- to 12-ounce mug , combine brandy and crme de cacao', 'add espresso and hot water and top with sweetened whipped cream', 'serve immediately']",5
290942,4,tahitian mojitos for two,4,"['ice cubes', 'tonic water', 'frozen limeade concentrate', 'vanilla rum']","['to make mint ice cubes boil water and pour into ice cube trays along with mint sprigs either chopped or left whole', 'in small pitcher add mint ice cubes and tonic water and stir around a bit with a wooden spoon to release some of the mint flavor', 'stir in the limeade and then the rum', 'pour into two glasses and sip as you dream about relaxing on the gorgeous beaches of tahiti and watching the sunset over the clear ocean waters !']",4
210450,5,coco quette  pink,5,"['x-rated fusion liqueur', 'coconut rum', 'pineapple juice', 'cherry juice', 'tonic water', 'ice', 'coconut flakes', 'cherries']","['to a shaker of ice , add rum , fusion , juices , tonic and shake', 'pour into a chilled , sugar-rimmed martini glass', 'sprinkle with coconut flakes and garnish with 2 cherries', 'enjoy !', ')']",8
248599,5,snake bite,3,"['hard alcoholic cider', 'guinness stout']","['pour hard cider into frosted glass', 'add guiness stout second', 'delicious !']",2
88431,4,rose a  rita  cocktail,13,"['strawberry cream liqueur', 'strawberry margarita mix', '7-up soda', 'tequila']","['in a blender: place all ingredients in a blender', 'if you want a stronger drink add the tequila', 'blend until well blended', 'pour into a tall glass', 'the drink will be foamy when made this way', 'in a glass: pour the 7up into the glass first to prevent the drink from foaming', 'add the tequila rose and margarita mix and mix well', 'if you want a stronger drink , add the tequila and stir until well mixed', 'garnish with a strawberry if you want to', 'now sit back and relax and enjoy your drink', 'warning !', 'if you add the extra tequila you might not be able to taste it', 'this can cause more than one drink to sneak up on you']",4
204915,5,midori pina colada,3,"['midori melon liqueur', 'coconut milk', 'coconut rum', 'pineapple juice', 'ice', 'maraschino cherry']","['in a blender , combine ingredients with ice until well blended', 'pour into tall glass and garnish with cherry', 'insert straw and sip']",6
308246,5,summer sunrise,3,"['ice', 'strawberry daiquiri mix', 'rum', 'pineapple juice']","['blend the ice , mix , and rum together', 'freeze for 30 minutes with big margarita glasses', 'place the chunks of daquari in the chilled glasses and cover with pineapple juice']",4
169948,5,ouzo martini,3,"['orange juice', 'pineapple juice', 'ouzo', 'vodka', 'fresh lime juice', 'lime slices', 'ice']","['in a martini shaker , combine all ingredients with 1 / 2 cup of ice', 'shake and strain into 2 chilled martini glasses', 'garnish each glass with a slice of lime']",7
342922,5,mistletoe martini,3,"['vodka', 'orange juice', 'brewed cranberry tea', 'lemon juice', 'sugar']","['pour the ingredients into a cocktail shaker with ice', 'shake well', 'strain into two chilled cocktail glasses']",5
447488,5,havana special,2,"['light rum', 'cointreau liqueur', 'peach brandy', 'grapefruit juice']","['shake with ice and strain into a cocktail glass', 'repeat']",4
451460,5,tootsie roll jello shots,5,"['orange jell-o', 'boiling water', 'creme de cacao', 'cold water']","['mix boiling water and jello', 'i like to put in a pitcher', 'after well disolved add cold water and creme decocoa', 'pour into shot containers and chill for 4 hours', 'enjoy']",4
146213,5,nutcracker slippery martini,3,"['amaretto', 'butterscotch schnapps', 'frangelico', 'vanilla vodka', 'ice']","['pour ingredients into a stainless steel shaker over ice', 'shake until completely cold', 'strain into a chilled stemmed glass or rocks glass filled with ice']",5
167343,5,strawberry  kiwi margarita,5,"['tequila', 'triple sec', 'frozen strawberries', 'kiwi', 'lime juice', 'sugar']","['sugar or salt may be applied to rim of glass if wanted', 'just dip the rim into the lime juice then into sugar or salt', 'place all ingredients into blender with 2-4 ice cubes', 'blend till smooth', 'pour into glass , garnish & enjoy !']",6
533118,5,cariad rhudd  crimson love,2,"['vodka', 'liqueur', 'lime juice', 'caster sugar']","['put all ingredients into a cocktail shaker with crushed ice', 'shake well and serve in rocks glass']",4
182648,3,creole brandy milk punch cocktail,3,"['brandy', 'whole milk', 'powdered sugar', 'ice cubes', 'cracked ice', 'nutmeg']","['in a cocktail shaker , combine the brandy , milk , and sugar with 3 ice cubes , and shake until frothy , about 1 minute', 'strain into a double-old fashioned glass with cracked ice', 'sprinkle with the nutmeg and serve']",6
